country	ccode	verified	year	month	day	source	mcgowan	csp	bs	banks	moreno	finer	janowitz	kennedy	ferguson	okane	thompson	luttwak	lunde	world_hand	combined	no_evidence	rebellion	no_overt	legal	no_exec	protest	autogolpe	assasination	invasion	unclear
"Turkey"	640	2	1971	3	12	"New York Times (1857-Current file). Mar 13, 1971"		2	2	2		2	2	2	2					2	0	0	0	0	0	0	0	0	0	0	0
"Turkey"	640		1971	3	13	"New York Times (1857-Current file). Mar 13, 1971"														2	1	0	0	0	0	0	0	0	0	0	0
"Turkey"	640		1975	-9	-9	"none"			1						1						0	1	0	0	0	0	0	0	0	0	0
"Turkey"	640		1980	-9	-9	"New York Times. Sep 12, 1980. p. A1"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Turkey"	640	2	1980	9	10	"New York Times. Sep 12, 1980. p. A1"		2	2	2					2	2				2	0	0	0	0	0	0	0	0	0	0	0
"Turkey"	640		1980	9	12	"New York Times. Sep 12, 1980. p. A1"														2	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1950	2	13	"New York Times. Feb 13-14, 1950"														1	0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1958	-9	-9	"New York Times. Jul 14, 1958"			2	2		2			2						1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1958	7	-9	"New York Times. Jul 14, 1958"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	2	1958	7	14	"New York Times. Jul 14, 1958"			2	2		2	2	2	2		2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1958	10	6	"New York Times. Oct 8, 9, 1958"														1	0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1958	11	6	"New York Times. Nov 6, 1958"														1	0	0	0	0	0	0	1	0	0	0	0
"Iraq"	645		1958	12	9	"New York Times. Dec 9, 1958"														1	0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1959	-9	-9	"New York Times (1857-Current file). Mar 9, 1959"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1959	3	-9	"New York Times (1857-Current file). Mar 9, 1959"								1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1959	3	7	"New York Times (1857-Current file). Mar 9, 1959"			1			1		1	1		1	1		1	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1959	3	9	"New York Times (1857-Current file). Mar 9, 1959"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1959	7	20	"New York Times. various"														1	0	0	0	0	0	0	1	0	0	0	0
"Iraq"	645		1963	-9	-9	"unclear"			2	2		2			2	2					0	0	0	0	0	0	0	0	0	0	1
"Iraq"	645		1963	-9	-9	"unclear"			2	2		1			2	2					0	0	0	0	0	0	0	0	0	0	1
"Iraq"	645		1963	-9	-9	"unclear"			2	2		2			1	2					0	0	0	0	0	0	0	0	0	0	1
"Iraq"	645		1963	2	-9	"New York Times. Feb 9, 1963"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	2	1963	2	8	"New York Times. Feb 9, 1963"		2					2	2			2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	2	9	"New York Times. Feb 9, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	5	27	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	6	4	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	7	-9	"New York Times. Jul 4, 1963"								1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	7	3	"New York Times. Jul 4, 1963"								1			1				0	0	1	0	0	0	0	0	0	0	0
"Iraq"	645		1963	11	-9	"New York Times. various"							2	1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	11	-9	"New York Times. various"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	11	13	"New York Times. Nov 14, 1963"								1			1			1	0	0	1	0	0	0	0	0	0	0	0
"Iraq"	645		1963	11	14	"New York Times. Nov 14, 1963"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1963	11	16	"New York Times. Nov 18, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	2	1963	11	18	"New York Times. Nov 18, 1963"		2					2	2			2			2	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1964	9	-9	"Simons (1994). 'iraq: from sumer to saddam', p. 276"								1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1964	9	5	"Simons (1994). 'iraq: from sumer to saddam', p. 276"		1						1							0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1964	9	12	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	-9	-9	"unclear"			1			1			1						0	0	0	0	0	0	0	0	0	0	1
"Iraq"	645		1965	6	23	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	6	30	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	8	-9	"http://www.globalsecurity.org/military/world/war/iraq-coup.htm"		1													1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	8	21	"http://www.globalsecurity.org/military/world/war/iraq-coup.htm"		1													0	0	0	0	0	0	0	1	0	0	0
"Iraq"	645		1965	9	-9	"New York Times. Sep 18, 1965"								1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	9	15	"New York Times. Sep 18, 1965"		1													1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1965	9	16	"New York Times. Sep 18, 1965"		1						1			1			1	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	9	18	"New York Times. Sep 18, 1965"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1965	10	-9	"none"								1							0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1966	-9	-9	"unclear"			1			1			1						0	0	0	0	0	0	0	0	0	0	1
"Iraq"	645		1966	3	-9	"New York Times. Mar 30, 1966"								1						1	0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1966	3	30	"New York Times. Mar 30, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1966	6	-9	"New York Times. Jul 1, 1966"								1							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1966	6	29	"New York Times. Jul 1, 1966"											1				1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1966	6	30	"New York Times. Jul 1, 1966"		1						1			1			1	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1966	7	1	"New York Times. Jul 1, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1967	-9	-9	"none"										2					0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1968	-9	-9	"New York Times. various"			2	2		2			2						1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1968	7	-9	"New York Times. various"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1968	7	-9	"New York Times. various"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	2	1968	7	17	"New York Times. various"		2	2	2		2	2	2	2		2			2	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1968	7	30	"New York Times. various"											2				1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1968	7	31	"New York Times. various"														2	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1969	3	-9	"none"								1							0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645		1970	-9	-9	"New York Times. Jan 22, 1970. p. 2"			1												1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1970	1	20	"New York Times. Jan 22, 1970. p. 2"			1								1			1	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1971	9	19	"New York Times. Sep 19, 1971"								2							0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1973	-9	-9	"New York Times. various"			1												1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1973	2	18	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1973	6	30	"New York Times. various"		1	1											1	0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1973	7	2	"New York Times. various"														1	1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1978	6	11	"New York Times. Jun 11, 1978"														1	0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1979	-9	-9	"New York Times. various"			1												1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1979	7	28	"New York Times. various"		1	1												0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645		1984	-9	-9	"BBC, Dec 22, 1984"									1						1	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1984	12	20	"BBC, Dec 22, 1984"		1							1						0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645	1	1991	9	23	"BBC. Sep 23, 1991"		1													0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645		1991	12	16	"BBC. Dec 16, 1991"		1													0	0	0	1	0	0	0	0	0	0	0
"Iraq"	645	1	1992	6	15	"BBC. Jun 20, 1992"		1													0	0	0	0	0	0	0	0	0	0	0
"Iraq"	645	1	1995	6	15	"New York Times. Jun 16, 1995"			1												0	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1952	-9	-9	"New York Times. Jul 24, 1952"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1952	-9	-9	"New York Times. Jul 24, 1952"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1952	7	-9	"New York Times. Jul 24, 1952"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651	2	1952	7	23	"New York Times. Jul 24, 1952"			2	2			2	2	2	2	2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1952	7	24	"New York Times. Jul 24, 1952"														2	1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1952	7	27	"New York Times. Jul 24, 1952"														2	1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1953	1	17	"New York Times. Jan 17, 1953"														1	0	0	0	1	0	0	0	0	0	0	0
"Egypt"	651		1954	-9	-9	"unclear"			2	2											0	0	0	0	0	0	0	0	0	0	1
"Egypt"	651		1954	2	25	"New York Times. Feb 28, 1954"														2	1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651	2	1954	2	27	"New York Times. Feb 28, 1954"								2						2	0	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1954	3	-9	"New York Times. Mar 9, 1954"							2	2							0	0	0	0	1	0	0	0	0	0	0
"Egypt"	651		1954	11	15	"New York Times. Nov 15, 1954"														2	0	0	0	0	0	1	0	0	0	0	0
"Egypt"	651		1961	11	26	"New York Times. Nov 27, 1961"			2	2											0	0	0	1	0	0	0	0	0	0	0
"Egypt"	651		1964	-9	-9	"none"								1							0	1	0	0	0	0	0	0	0	0	0
"Egypt"	651		1965	12	8	"New York Times. Dec 8, 1965"														1	0	0	0	1	0	0	0	0	0	0	0
"Egypt"	651		1967	-9	-9	"New York Times. Aug 30, 1967"			1												1	0	0	0	0	0	0	0	0	0	0
"Egypt"	651		1967	8	30	"New York Times. Aug 30, 1967"			1					1						1	0	0	0	1	0	0	0	0	0	0	0
"Egypt"	651		1971	4	-9	"Beattie, Kirk j. (2001). 'Egypt during the sadat years.' p. 65"								1							0	0	0	1	0	0	0	0	0	0	0
"Egypt"	651		1972	11	-9	"Johnson, Peter (1973). MERIP Reports, 17: p. 6"								1							0	0	0	0	0	0	1	0	0	0	0
"Egypt"	651		1973	2	8	"New York Times. Feb 9, 1973"														1	0	0	0	0	0	0	0	1	0	0	0
"Egypt"	651		1974	4	20	"New York Times. Apr 20, 1974"														1	0	0	0	1	0	0	0	0	0	0	0
"Syria"	652		1950	10	18	"New York Times. Oct 18, 1950"														1	0	0	0	1	0	0	0	0	0	0	0
"Syria"	652		1951	-9	-9	"New York Times. Nov 29, 1951"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1951	9	30	"none"														2	0	1	0	0	0	0	0	0	0	0	0
"Syria"	652		1951	11	-9	"New York Times. Nov 29, 1951"							2								1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1951	11	28	"New York Times. Nov 29, 1951"												2		2	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1951	11	29	"New York Times. Nov 29, 1951"			2	2			2		2	2	2	2			0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1953	1	7	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Syria"	652		1954	-9	-9	"New York Times. Feb 26, 1954"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1954	1	29	"New York Times. Jan 29, 1954"														1	0	0	1	0	0	0	0	0	0	0	0
"Syria"	652		1954	2	-9	"New York Times. Feb 26, 1954"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1954	2	25	"New York Times. Feb 26, 1954"			2	2			2	2	2	2	2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1954	2	26	"New York Times. Feb 26, 1954"														2	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1956	12	23	"New York Times. Dec 23, 1956"														1	0	0	0	1	0	0	0	0	0	0	0
"Syria"	652		1958	1	-9	"none"								2							0	1	0	0	0	0	0	0	0	0	0
"Syria"	652		1961	-9	-9	"New York Times. Sep 29, 1961"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1961	9	-9	"New York Times. Sep 29, 1961"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1961	9	28	"New York Times. Sep 29, 1961"		2	2	2		2	2	2	2	2	2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1962	-9	-9	"unclear"			1	2		2			2	2					0	0	0	0	0	0	0	0	0	0	1
"Syria"	652		1962	-9	-9	"unclear"			1	2		1			1	2					0	0	0	0	0	0	0	0	0	0	1
"Syria"	652		1962	3	-9	"New York Times. Mar 28, 1962"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1962	3	-9	"New York Times. Mar 28, 1962"							2	1							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1962	3	28	"New York Times. Mar 28, 1962"		2					2	2			1			2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1962	4	1	"New York Times. Apr 4, 1962"												1			0	0	1	0	0	0	0	0	0	0	0
"Syria"	652		1962	4	4	"New York Times. Apr 4, 1962"														1	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1962	9	-9	"New York Times. Sep 21, 1962. p. 6"								2							0	0	0	0	0	0	0	1	0	0	0
"Syria"	652		1963	-9	-9	"unclear"			2	2		1			1	2					0	0	0	0	0	0	0	0	0	0	1
"Syria"	652		1963	-9	-9	"unclear"			2	2		1			2	2					0	0	0	0	0	0	0	0	0	0	1
"Syria"	652		1963	1	-9	"New York Times. Jan 16, 1963"								1							0	0	0	0	0	1	0	0	0	0	0
"Syria"	652		1963	3	-9	"New York Times. Mar 9, 1963"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1963	3	8	"New York Times. Mar 9, 1963"		2					2	2			2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1963	3	9	"New York Times. Mar 9, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1963	5	12	"New York Times. May 12, 1963"														1	0	0	0	0	1	0	0	0	0	0	0
"Syria"	652		1963	7	-9	"New York Times. Jul 19, 1963"								1							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1963	7	-9	"New York Times. Jul 19, 1963"								2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	1	1963	7	18	"New York Times. Jul 19, 1963"								1			1			1	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1963	7	19	"New York Times. Jul 19, 1963"														1	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1964	4	16	"New York Times. Apr 16, 17, 1964"														1	0	0	1	0	0	0	0	0	0	0	0
"Syria"	652		1965	12	-9	"Reich, Bernard (1990). Political Leaders of the... p. 110"								2						1	0	0	0	0	0	0	0	1	0	0	0
"Syria"	652		1965	12	30	"Reich, Bernard (1990). Political Leaders of the... p. 110"														1	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	-9	-9	"New York Times. various"			1	2		1			1	2		2			1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	-9	-9	"New York Times. various"			1	2		2			2	2		2			1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	2	-9	"New York Times. various"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1966	2	23	"New York Times. various"		2		2		2	2	2	2	2	2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	9	-9	"New York Times. various"								1							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	9	7	"New York Times. various"											1				1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	1	1966	9	8	"New York Times. various"		1	1			1		1	1		1			1	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1966	9	10	"New York Times. various"														1	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1968	2	-9	"New York Times. Feb 16, 1968"								2							0	0	0	0	0	0	0	1	0	0	0
"Syria"	652		1968	3	-9	"New York Times. Mar 7, 1968"								2							0	0	0	1	0	0	0	0	0	0	0
"Syria"	652		1968	8	-9	"none"								1							0	1	0	0	0	0	0	0	0	0	0
"Syria"	652		1969	-9	-9	"New York Times. Mar 1, 1969"			2												1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1969	3	1	"New York Times. Mar 1, 1969"			2				2							2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1970	-9	-9	"New York Times. Nov 15, 1970"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1970	11	-9	"New York Times. Nov 15, 1970"								2							1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	2	1970	11	13	"New York Times. Nov 15, 1970"		2	2	2		2		2	2	2	2			2	0	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1970	11	15	"New York Times. Nov 15, 1970"														2	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652		1971	6	-9	"Hafez al- Assad. The Columbia Encyclopedia, Sixth Edition"								1							0	0	0	0	1	0	0	0	0	0	0
"Syria"	652		1973	8	30	"New York Times. Aug 30, 1973"														1	0	0	0	0	0	0	0	0	1	0	0
"Syria"	652		1976	4	29	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Syria"	652		1982	1	29	"New York Times. Jan 31, 1982"														1	1	0	0	0	0	0	0	0	0	0	0
"Syria"	652	1	1982	1	31	"New York Times. Jan 31, 1982"		1												1	0	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660		1952	9	-9	"New York Times. Sep 27, 1952"								2							0	0	0	0	1	0	0	0	0	0	0
"Lebanon"	660		1958	10	-9	"http://www.answers.com/topic/lebanon-crisis"								2							0	0	0	0	0	0	1	0	0	0	0
"Lebanon"	660		1961	-9	-9	"New York Times. Jan 1, 1962"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660		1961	12	-9	"New York Times. Jan 1, 1962"								1							1	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660		1961	12	30	"New York Times. Jan 1, 1962"											1				1	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660	1	1961	12	31	"New York Times. Jan 1, 1962"			1			1		1	1		1	1		1	0	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660		1962	1	1	"New York Times. Jan 1, 1962"														1	1	0	0	0	0	0	0	0	0	0	0
"Lebanon"	660	1	1976	3	12	"New York Times. Mar 12, 1976"														1	0	0	0	0	0	0	0	0	0	0	0
"Jordan"	663		1954	4	-9	"none"								1							0	1	0	0	0	0	0	0	0	0	0
"Jordan"	663	1	1957	4	13	"New York Times. Apr 16, 1957"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Jordan"	663		1957	4	15	"New York Times. Apr 16, 1957"														1	1	0	0	0	0	0	0	0	0	0	0
"Jordan"	663	1	1958	7	1	"New York Times. Jul 2, 1958"								1						1	0	0	0	0	0	0	0	0	0	0	0
"Jordan"	663		1958	7	2	"New York Times. Jul 2, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Jordan"	663		1958	7	13	"New York Times. Jul 13, 1958"														1	0	0	0	1	0	0	0	0	0	0	0
"Jordan"	663		1959	3	-9	"New York Times. Mar 24, 1959"								1							0	0	0	1	0	0	0	0	0	0	0
"Jordan"	663		1972	11	-9	"New York Times. Nov 26, 1972"								1							0	0	0	1	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678	1	1955	4	2	"New York Times. Apr 3, 1955"			1								1			2	0	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1955	4	3	"New York Times. Apr 3, 1955"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1955	4	6	"New York Times. Apr 3, 1955"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1962	-9	-9	"New York Times. Sep 28, 1962"			2						2						1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678	2	1962	9	27	"New York Times. Sep 28, 1962"		2	2	2		2	2	2	2					2	0	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1962	9	29	"New York Times. Sep 28, 1962"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1962	10	31	"New York Times. Nov 1, 1962"														2	0	0	0	0	1	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1963	1	28	"New York Times. Jan 28, 1963"														1	0	0	0	1	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1965	7	7	"New York Times. Jul 7, 1965"														2	0	0	0	0	0	0	0	1	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1965	7	22	"New York Times. Jul 22, 1965"														2	0	0	0	0	1	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1966	8	16	"New York Times. various"														1	0	0	1	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1967	-9	-9	"New York Times. Nov 6, 1967"			2						2						1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1967	10	5	"New York Times. Oct 5, 1967"														1	0	0	0	0	0	0	1	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678	2	1967	11	4	"New York Times. Nov 6, 1967"		2	2	2		2	2	2	2		2			2	0	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1967	11	5	"New York Times. Nov 6, 1967"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1968	-9	-9	"New York Times. Apr 16, 1968"			1												0	0	1	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1969	-9	-9	"none"			1												0	1	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1974	-9	-9	"New York Times. Jun 14, 1974. p. 9"			2						2						1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678	2	1974	6	13	"New York Times. Jun 14, 1974. p. 9"		2	2	2		2			2					2	0	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1975	8	17	"New York Times. Aug 17, 1975"														1	0	0	0	1	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1977	-9	-9	"http://www.answers.com/topic/ibrahim-al-hamdi"			1												0	0	0	0	0	0	0	0	1	0	0
"Yemen Arab Republic; N. Yemen"	678		1977	10	12	"New York Times (1857-Current file). Oct 12, 1977. p. 9"														1	0	0	0	0	0	0	0	0	1	0	0
"Yemen Arab Republic; N. Yemen"	678		1978	-9	-9	"http://archive.gulfnews.com/indepth/30thyear/onthisday/10160457.html"									1						1	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678	1	1978	10	15	"http://archive.gulfnews.com/indepth/30thyear/onthisday/10160457.html"		1							1					1	0	0	0	0	0	0	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1981	10	1	"The Washington Post, Oct 2, 1981"														1	0	0	0	0	0	1	0	0	0	0	0
"Yemen Arab Republic; N. Yemen"	678		1985	-9	-9	"none"									1						0	1	0	0	0	0	0	0	0	0	0
"Yemen"	679		1955	4	2	"New York Times. Apr 3, 1955"											1				1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1962	-9	-9	"New York Times. Sep 28, 1962"				2		2									1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1962	9	-9	"New York Times. Sep 28, 1962"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1962	9	26	"New York Times. Sep 28, 1962"											2				1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1967	-9	-9	"New York Times. Nov 6, 1967"				2		2									1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1967	11	-9	"New York Times. Nov 6, 1967"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1967	11	4	"New York Times. Nov 6, 1967"											2				1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1968	3	-9	"New York Times. Mar 27, 1968"								1							1	0	0	0	0	0	0	0	0	0	0
"Yemen"	679		1969	1	-9	"New York Times. Jan 27, 1969"								1							0	0	0	0	0	1	0	0	0	0	0
"Yemen"	679		1974	-9	-9	"New York Times. Jun 14, 1975. p. 9"				2		2									1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1967	8	30	"New York Times (1857-Current file). Sep 1, 1967. p. 2"														1	0	0	1	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1968	-9	-9	"New York Times. Mar 27, 1968"						2			2						1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680	1	1968	3	20	"New York Times. Mar 27, 1968"						2		1	2		1				0	0	0	0	0	0	0	0	0	0	0
"Yemen"	680	1	1968	8	31	"New York Times. Sep 1, 1968"								1							0	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1969	-9	-9	"New York Times. Jun 23, 1969"				2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1969	6	22	"New York Times. Jun 23, 1969"		2		2		2			2	2				2	0	0	0	0	1	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1969	6	23	"New York Times. Jun 23, 1969"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1970	6	-9	"none"								2							0	1	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1978	-9	-9	"New York Times. various"			2						1	2					1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1978	-9	-9	"New York Times. various"			2						1	2					1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680	2	1978	6	26	"New York Times. various"		2	2						1	2				2	0	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1978	6	27	"New York Times. various"														2	1	0	0	0	0	0	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1978	11	6	"New York Times (1857-Current file). Nov 6, 1978. p. 25"														1	0	0	0	0	0	1	0	0	0	0	0
"Yemen People's Republic; S. Yemen"	680		1980	-9	-9	"TIME. May 5, 1980"										2					0	0	0	0	1	0	0	0	0	0	0
